Internal ID,Number,Name,Subsidiary (no hierarchy),Sub Int ID
3304,110462,INVESTMENTS IN GROUP COMPANIES & ASSOCIATES : Shares in Affiliated Companies,IMMO Investment Technologies S.à r.l. (LUX),2
3305,110463,INVESTMENTS IN GROUP COMPANIES & ASSOCIATES : Share Capital: IMMO LUX (Own Shares Acquired),IMMO Investment Technologies S.à r.l. (LUX),2
3306,110464,INVESTMENTS IN GROUP COMPANIES & ASSOCIATES : Intercompany Loan: IMMO GER to Arcangel,INSTA IMMO GmbH (GER),10
3495,110465,INVESTMENTS IN GROUP COMPANIES & ASSOCIATES : Intercompany Loan: IMMO LUX to Central SPN,IMMO Investment Technologies S.à r.l. (LUX),2
3496,110466,INVESTMENTS IN GROUP COMPANIES & ASSOCIATES : Intercompany Loan: IMMO SPN to IMMO IT,IMMO Investment Technologies España S.L (SPN),13
3497,110467,INVESTMENTS IN GROUP COMPANIES & ASSOCIATES : Intercompany Loan: IMMO SPN to IMMO Central,IMMO Investment Technologies España S.L (SPN),13
3498,110468,INVESTMENTS IN GROUP COMPANIES & ASSOCIATES : Intercompany Loan: Chandos to Arcangel,Chandos Holdings UG,49
3498,110468,INVESTMENTS IN GROUP COMPANIES & ASSOCIATES : Intercompany Loan: Chandos to Arcangel,Chandos Holdings UG ( IMMO managed),39
3499,110469,INVESTMENTS IN GROUP COMPANIES & ASSOCIATES : Intercompany Loan: Chandos to Ruscha,Chandos Holdings UG,49
3499,110469,INVESTMENTS IN GROUP COMPANIES & ASSOCIATES : Intercompany Loan: Chandos to Ruscha,Chandos Holdings UG ( IMMO managed),39
3600,110470,INVESTMENTS IN GROUP COMPANIES & ASSOCIATES : Share Capital: IMMO LUX to IMMO SPN (Debt Conversion),IMMO Investment Technologies S.à r.l. (LUX),2
424,110500,ACCOUNTS RECEIVABLE,IMMO Consolidation Entity (LUX),1
424,110500,ACCOUNTS RECEIVABLE,IMMO German Property GmbH (GER),21
424,110500,ACCOUNTS RECEIVABLE,IMMO German Service II GmbH (GER),22
424,110500,ACCOUNTS RECEIVABLE,IMMO German Property II GmbH (GER),23
424,110500,ACCOUNTS RECEIVABLE,IMMO Central Portfolio UK Limited (UK),24
424,110500,ACCOUNTS RECEIVABLE,IMMO Managed Companies (Consolidation entity),34
424,110500,ACCOUNTS RECEIVABLE,RainMaker Investments GmbH (EUR),35
424,110500,ACCOUNTS RECEIVABLE,RI Nord GmbH (EUR),36
424,110500,ACCOUNTS RECEIVABLE,RI Living GmbH (EUR),37
424,110500,ACCOUNTS RECEIVABLE,Chandos Holdings UG ( IMMO managed),39
424,110500,ACCOUNTS RECEIVABLE,Arcangel Assets GmbH (IMMO managed),40
424,110500,ACCOUNTS RECEIVABLE,Ruscha Residential GmbH (EUR) (IMMO managed),41
424,110500,ACCOUNTS RECEIVABLE,Nuveen HoldCo (Consolidation),43
424,110500,ACCOUNTS RECEIVABLE,TIAA General Account Housing German Property GmbH (EUR),44
424,110500,ACCOUNTS RECEIVABLE,TIAA General Account Housing German Service GmbH (EUR),45
424,110500,ACCOUNTS RECEIVABLE,Exporo Bestand 46 GmbH (EUR),47
424,110500,ACCOUNTS RECEIVABLE,IMMO Investment Technologies S.à r.l. (LUX),2
424,110500,ACCOUNTS RECEIVABLE,IMMO Fund (consolidation entity),5
424,110500,ACCOUNTS RECEIVABLE,IMMO Capital Fund GP S.à r.l (LUX),6
424,110500,ACCOUNTS RECEIVABLE,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX),12
424,110500,ACCOUNTS RECEIVABLE,IMMO Services Companies (Consolidation entity),8
424,110500,ACCOUNTS RECEIVABLE,IMMO Investment Technologies UK Limited (UK),9
424,110500,ACCOUNTS RECEIVABLE,INSTA IMMO GmbH (GER),10
424,110500,ACCOUNTS RECEIVABLE,Chandos Holdings UG,49
424,110500,ACCOUNTS RECEIVABLE,Arcangel Assets GmbH,50
424,110500,ACCOUNTS RECEIVABLE,Ruscha Residential GmbH,51
424,110500,ACCOUNTS RECEIVABLE,IMMO Investment Technologies España S.L (SPN),13
424,110500,ACCOUNTS RECEIVABLE,IMMO Digital Solutions India Private Limited (INR),25
424,110500,ACCOUNTS RECEIVABLE,IMMO Property Owning Structure (Consolidation entity),14
424,110500,ACCOUNTS RECEIVABLE,Carilux Investment S.à r.l (LUX),15
424,110500,ACCOUNTS RECEIVABLE,Moonstone Holdings S.à r.l (LUX),16
424,110500,ACCOUNTS RECEIVABLE,Matis Investment S.à r.l (LUX),17
424,110500,ACCOUNTS RECEIVABLE,"IMMO Central Portfolio Spain, S.L. (SPN)",18
424,110500,ACCOUNTS RECEIVABLE,"IMMO IT Spain Portfolio, S.L. (SPN)",19
424,110500,ACCOUNTS RECEIVABLE,IMMO German Service GmbH (GER),20
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,IMMO Consolidation Entity (LUX),1
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,INSTA IMMO GmbH (GER),10
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,Chandos Holdings UG,49
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,Arcangel Assets GmbH,50
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,Ruscha Residential GmbH,51
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,IMMO Investment Technologies España S.L (SPN),13
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,IMMO Digital Solutions India Private Limited (INR),25
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,IMMO Property Owning Structure (Consolidation entity),14
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,Carilux Investment S.à r.l (LUX),15
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,Moonstone Holdings S.à r.l (LUX),16
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,Matis Investment S.à r.l (LUX),17
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,"IMMO Central Portfolio Spain, S.L. (SPN)",18
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,"IMMO IT Spain Portfolio, S.L. (SPN)",19
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,IMMO German Service GmbH (GER),20
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,IMMO Managed Companies (Consolidation entity),34
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,RainMaker Investments GmbH (EUR),35
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,RI Nord GmbH (EUR),36
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,RI Living GmbH (EUR),37
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,Chandos Holdings UG ( IMMO managed),39
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,Arcangel Assets GmbH (IMMO managed),40
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,Ruscha Residential GmbH (EUR) (IMMO managed),41
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,Nuveen HoldCo (Consolidation),43
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,TIAA General Account Housing German Property GmbH (EUR),44
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,TIAA General Account Housing German Service GmbH (EUR),45
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,Exporo Bestand 46 GmbH (EUR),47
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,IMMO Investment Technologies S.à r.l. (LUX),2
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,IMMO Fund (consolidation entity),5
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,IMMO Capital Fund GP S.à r.l (LUX),6
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX),12
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,IMMO Services Companies (Consolidation entity),8
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,IMMO Investment Technologies UK Limited (UK),9
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,IMMO German Property GmbH (GER),21
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,IMMO German Service II GmbH (GER),22
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,IMMO German Property II GmbH (GER),23
2331,110501,ACCOUNTS RECEIVABLE : Accounts Receivable,IMMO Central Portfolio UK Limited (UK),24
2332,110502,ACCOUNTS RECEIVABLE : Accounts Receivable From Rental Of Properties,Arcangel Assets GmbH (IMMO managed),40
2332,110502,ACCOUNTS RECEIVABLE : Accounts Receivable From Rental Of Properties,Chandos Holdings UG ( IMMO managed),39
2332,110502,ACCOUNTS RECEIVABLE : Accounts Receivable From Rental Of Properties,Ruscha Residential GmbH (EUR) (IMMO managed),41
2332,110502,ACCOUNTS RECEIVABLE : Accounts Receivable From Rental Of Properties,RI Living GmbH (EUR),37
2332,110502,ACCOUNTS RECEIVABLE : Accounts Receivable From Rental Of Properties,IMMO Central Portfolio UK Limited (UK),24
2332,110502,ACCOUNTS RECEIVABLE : Accounts Receivable From Rental Of Properties,IMMO German Property II GmbH (GER),23
2332,110502,ACCOUNTS RECEIVABLE : Accounts Receivable From Rental Of Properties,IMMO German Service II GmbH (GER),22
2332,110502,ACCOUNTS RECEIVABLE : Accounts Receivable From Rental Of Properties,TIAA General Account Housing German Property GmbH (EUR),44
2332,110502,ACCOUNTS RECEIVABLE : Accounts Receivable From Rental Of Properties,TIAA General Account Housing German Service GmbH (EUR),45
2332,110502,ACCOUNTS RECEIVABLE : Accounts Receivable From Rental Of Properties,Exporo Bestand 46 GmbH (EUR),47
2332,110502,ACCOUNTS RECEIVABLE : Accounts Receivable From Rental Of Properties,IMMO German Property GmbH (GER),21
2332,110502,ACCOUNTS RECEIVABLE : Accounts Receivable From Rental Of Properties,IMMO German Service GmbH (GER),20
2332,110502,ACCOUNTS RECEIVABLE : Accounts Receivable From Rental Of Properties,"IMMO IT Spain Portfolio, S.L. (SPN)",19
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,IMMO Consolidation Entity (LUX),1
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,IMMO Fund (consolidation entity),5
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,IMMO Capital Fund GP S.à r.l (LUX),6
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX),12
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,IMMO Services Companies (Consolidation entity),8
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,IMMO Investment Technologies UK Limited (UK),9
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,INSTA IMMO GmbH (GER),10
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,Chandos Holdings UG,49
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,Arcangel Assets GmbH,50
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,Ruscha Residential GmbH,51
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,IMMO Investment Technologies España S.L (SPN),13
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,IMMO Digital Solutions India Private Limited (INR),25
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,IMMO Property Owning Structure (Consolidation entity),14
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,Carilux Investment S.à r.l (LUX),15
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,Moonstone Holdings S.à r.l (LUX),16
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,Matis Investment S.à r.l (LUX),17
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,"IMMO Central Portfolio Spain, S.L. (SPN)",18
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,"IMMO IT Spain Portfolio, S.L. (SPN)",19
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,IMMO German Service GmbH (GER),20
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,IMMO German Property GmbH (GER),21
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,IMMO German Service II GmbH (GER),22
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,IMMO German Property II GmbH (GER),23
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,IMMO Central Portfolio UK Limited (UK),24
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,IMMO Managed Companies (Consolidation entity),34
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,RainMaker Investments GmbH (EUR),35
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,RI Nord GmbH (EUR),36
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,RI Living GmbH (EUR),37
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,Chandos Holdings UG ( IMMO managed),39
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,Arcangel Assets GmbH (IMMO managed),40
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,Ruscha Residential GmbH (EUR) (IMMO managed),41
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,Nuveen HoldCo (Consolidation),43
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,TIAA General Account Housing German Property GmbH (EUR),44
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,TIAA General Account Housing German Service GmbH (EUR),45
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,Exporo Bestand 46 GmbH (EUR),47
2333,110503,ACCOUNTS RECEIVABLE : Accounts Receivable Due From Related Parties,IMMO Investment Technologies S.à r.l. (LUX),2
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,IMMO Property Owning Structure (Consolidation entity),14
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,Carilux Investment S.à r.l (LUX),15
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,Moonstone Holdings S.à r.l (LUX),16
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,Matis Investment S.à r.l (LUX),17
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,"IMMO Central Portfolio Spain, S.L. (SPN)",18
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,"IMMO IT Spain Portfolio, S.L. (SPN)",19
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,IMMO German Service GmbH (GER),20
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,IMMO German Property GmbH (GER),21
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,IMMO German Service II GmbH (GER),22
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,IMMO German Property II GmbH (GER),23
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,IMMO Central Portfolio UK Limited (UK),24
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,IMMO Managed Companies (Consolidation entity),34
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,RainMaker Investments GmbH (EUR),35
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,RI Nord GmbH (EUR),36
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,RI Living GmbH (EUR),37
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,Chandos Holdings UG ( IMMO managed),39
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,Arcangel Assets GmbH (IMMO managed),40
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,Ruscha Residential GmbH (EUR) (IMMO managed),41
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,Nuveen HoldCo (Consolidation),43
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,TIAA General Account Housing German Property GmbH (EUR),44
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,TIAA General Account Housing German Service GmbH (EUR),45
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,Exporo Bestand 46 GmbH (EUR),47
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,IMMO Consolidation Entity (LUX),1
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,IMMO Investment Technologies S.à r.l. (LUX),2
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,IMMO Fund (consolidation entity),5
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,IMMO Capital Fund GP S.à r.l (LUX),6
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,IMMO Capital Investment Funds SCSp SICAV-RAIF (LUX),12
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,IMMO Services Companies (Consolidation entity),8
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,IMMO Investment Technologies UK Limited (UK),9
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,INSTA IMMO GmbH (GER),10
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,Chandos Holdings UG,49
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,Arcangel Assets GmbH,50
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,Ruscha Residential GmbH,51
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,IMMO Investment Technologies España S.L (SPN),13
2334,110504,ACCOUNTS RECEIVABLE : Accounts Receivable - Unfinished services,IMMO Digital Solutions India Private Limited (INR),25
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,INSTA IMMO GmbH (GER),10
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,IMMO Investment Technologies UK Limited (UK),9
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,Arcangel Assets GmbH,50
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,Ruscha Residential GmbH,51
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,IMMO Investment Technologies España S.L (SPN),13
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,IMMO Digital Solutions India Private Limited (INR),25
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,IMMO Property Owning Structure (Consolidation entity),14
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,Carilux Investment S.à r.l (LUX),15
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,Moonstone Holdings S.à r.l (LUX),16
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,Matis Investment S.à r.l (LUX),17
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,"IMMO Central Portfolio Spain, S.L. (SPN)",18
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,"IMMO IT Spain Portfolio, S.L. (SPN)",19
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,IMMO German Service GmbH (GER),20
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,IMMO German Property GmbH (GER),21
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,IMMO German Service II GmbH (GER),22
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,IMMO German Property II GmbH (GER),23
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,IMMO Central Portfolio UK Limited (UK),24
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,IMMO Consolidation Entity (LUX),1
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,IMMO Managed Companies (Consolidation entity),34
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,RainMaker Investments GmbH (EUR),35
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,RI Nord GmbH (EUR),36
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,RI Living GmbH (EUR),37
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,Chandos Holdings UG ( IMMO managed),39
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,Arcangel Assets GmbH (IMMO managed),40
2335,110505,ACCOUNTS RECEIVABLE : Provision for Bad Debts,Ruscha Residential GmbH (EUR) (IMMO managed),41
